MArray	Dye	Trt	Pin	Dip	Gene	log2i
5	1	4	4	2	252	11.214520064
5	1	4	2	4	385	9.7452633794
5	1	4	2	2	362	9.9728741822
5	1	4	3	3	53	9.4577236079
5	1	4	3	3	118	9.994165075
5	1	4	3	3	13	9.1011129447
5	1	4	1	1	30	7.5449672713
5	1	4	1	1	52	7.7569196041
5	1	4	3	2	226	10.526430153
5	1	4	1	4	232	8.7864613233
5	1	4	2	3	216	9.107784738
5	1	4	4	3	113	10.471596892
5	1	4	4	4	283	11.903084375
5	1	4	4	1	225	11.130063442
5	1	4	1	4	107	7.8622906992
5	1	4	3	2	313	10.902377502
5	1	4	1	1	452	10.092819203
5	1	4	4	3	109	10.632842273
5	1	4	4	1	217	11.247788879
5	1	4	4	3	311	12.044065008
5	1	4	3	3	246	10.845119801
5	1	4	4	1	392	12.190223945
5	1	4	2	3	233	9.8119422799
5	1	4	1	4	96	7.9989183853
5	1	4	3	2	474	11.549993995
5	1	4	2	2	243	9.3946581132
5	1	4	1	4	399	9.7813838133
5	1	4	2	4	7	7.8072524833
5	1	4	2	4	187	8.952786469
5	1	4	4	4	1	9.9762619386
5	1	4	2	3	85	8.3206394661
5	1	4	2	2	360	9.9641463804
5	1	4	4	4	358	12.074330069
5	1	4	4	4	402	12.350510457
5	1	4	2	4	463	10.486802943
5	1	4	4	3	259	11.600472326
5	1	4	2	2	372	10.20491946
5	1	4	3	3	242	10.63384243
5	1	4	2	1	388	9.9361526389
5	1	4	3	1	244	10.336439114
5	1	4	3	4	393	11.431161327
5	1	4	1	1	213	8.7061553399
5	1	4	2	2	425	10.328990417
5	1	4	3	3	438	11.930929198
5	1	4	2	2	74	8.1290281944
5	1	4	3	3	429	11.961438624
5	1	4	4	2	259	11.390736306
5	1	4	2	2	476	10.635175877
5	1	4	4	2	466	12.764484347
5	1	4	3	2	53	9.2365082386
5	1	4	2	2	287	9.4709120151
5	1	4	2	3	228	9.4349021627
5	1	4	1	2	375	9.5413134542
5	1	4	2	1	403	10.129048329
5	1	4	1	4	439	10.079855037
5	1	4	4	2	115	10.728984719
5	1	4	2	2	209	8.7671275356
5	1	4	1	2	469	9.9602151969
5	1	4	2	3	135	8.8734286543
5	1	4	2	4	293	9.6491335282
5	1	4	3	2	210	10.251006948
5	1	4	2	1	488	10.880449944
5	1	4	4	1	263	11.727292625
5	1	4	4	2	52	10.178737522
5	1	4	3	4	45	9.1775623561
5	1	4	3	4	116	9.8652219758
5	1	4	1	2	143	8.2686358692
5	1	4	3	4	412	11.572468144
5	1	4	4	4	224	11.090006551
5	1	4	2	2	326	9.6668997998
5	1	4	3	3	409	11.490057745
5	1	4	2	3	388	10.274496381
5	1	4	4	1	394	12.253273372
5	1	4	1	4	152	8.0687014007
5	1	4	1	3	333	9.477481438
5	1	4	3	1	385	11.258602153
5	1	4	3	2	23	8.9432268732
5	1	4	1	4	280	8.8912150598
5	1	4	3	4	175	9.9821398486
5	1	4	1	1	380	9.600195967
5	1	4	3	3	119	9.7663082502
5	1	4	1	1	422	9.7039082125
5	1	4	4	4	261	11.769449519
5	1	4	1	2	346	9.3512216907
5	1	4	2	4	18	7.9913789216
5	1	4	4	3	88	10.520809666
5	1	4	4	4	411	12.454920184
5	1	4	1	2	33	7.2484847343
5	1	4	4	3	493	12.960204978
5	1	4	1	1	194	8.6386649804
5	1	4	2	2	286	9.7924159502
5	1	4	3	2	25	9.3320543133
5	1	4	3	4	359	11.260140646
5	1	4	2	1	442	10.570664011
5	1	4	1	2	496	10.183199465
5	1	4	3	1	44	9.0326782848
5	1	4	4	1	137	10.780628284
5	1	4	4	1	340	11.895964019
5	1	4	4	2	241	11.003785556
5	1	4	3	1	149	9.7202264022
5	1	4	2	4	397	10.317285408
5	1	4	1	2	353	9.3441101615
5	1	4	3	4	161	10.127808573
5	1	4	2	2	99	8.454226573
5	1	4	1	3	124	8.142321676
5	1	4	2	2	297	9.3797676716
5	1	4	3	3	18	9.0542298175
5	1	4	1	2	477	10.172607699
5	1	4	4	1	429	12.388243547
5	1	4	1	4	460	10.096410443
5	1	4	2	2	379	10.092514846
5	1	4	3	3	476	11.970014365
5	1	4	1	1	151	8.1821112053
5	1	4	2	3	100	8.7002254172
5	1	4	3	2	437	11.407333673
5	1	4	3	1	22	9.0558765535
5	1	4	4	3	86	10.680993005
5	1	4	3	3	277	10.680812113
5	1	4	2	3	455	10.599914035
5	1	4	1	4	489	10.240937925
5	1	4	4	2	394	12.335407599
5	1	4	1	2	374	9.4385334288
5	1	4	1	1	165	8.3330848774
5	1	4	1	4	134	8.0607516004
5	1	4	1	2	373	9.3287490323
5	1	4	1	4	405	9.7149731949
5	1	4	3	3	500	12.003138961
5	1	4	2	2	447	10.466440764
5	1	4	2	4	288	9.4887496914
5	1	4	1	3	331	9.7358026946
5	1	4	2	3	5	7.8338215182
5	1	4	2	1	183	9.2495670346
5	1	4	2	4	456	10.52975777
5	1	4	1	3	444	10.113256603
5	1	4	1	4	208	8.382193361
5	1	4	2	2	445	10.384898537
5	1	4	2	4	205	8.9185601544
5	1	4	4	2	244	11.222531222
5	1	4	2	1	46	8.1773722861
5	1	4	3	1	264	10.447579449
5	1	4	2	1	320	10.047564788
5	1	4	1	4	112	7.9082708329
5	1	4	1	3	102	8.2466598083
5	1	4	2	2	389	10.084278835
5	1	4	3	3	153	10.291473814
5	1	4	1	1	55	7.5883986368
5	1	4	2	2	133	8.4934100494
5	1	4	4	3	457	12.630021452
5	1	4	3	1	418	11.732696274
5	1	4	3	1	101	9.4149004241
5	1	4	1	1	205	8.7840293464
5	1	4	2	1	331	9.870399692
5	1	4	3	3	347	11.412248157
5	1	4	3	1	22	9.369823263
5	1	4	1	2	443	9.755029345
5	1	4	4	1	406	12.355975647
5	1	4	1	4	7	7.0046730595
5	1	4	3	1	136	9.7865862119
5	1	4	2	3	84	8.2482017731
5	1	4	2	3	33	7.9655987457
5	1	4	4	2	115	10.932250273
5	1	4	3	4	197	10.019288895
5	1	4	2	1	111	8.2730215403
5	1	4	3	4	169	10.059236317
5	1	4	3	4	92	9.1611536826
5	1	4	1	2	334	9.3271464471
5	1	4	3	4	337	11.172535782
5	1	4	2	4	232	9.2566962829
5	1	4	3	2	140	9.7833707497
5	1	4	1	2	168	8.5029592752
5	1	4	4	4	413	12.448522205
5	1	4	1	3	184	8.6274747104
5	1	4	1	2	126	8.1375011263
5	1	4	3	1	472	11.989514032
5	1	4	4	1	233	11.3971222
5	1	4	3	4	288	10.683953689
5	1	4	4	1	133	10.559452188
5	1	4	3	3	270	10.63900849
5	1	4	1	4	374	9.7208952435
5	1	4	4	3	295	11.962694211
5	1	4	1	4	497	10.247884229
5	1	4	1	2	485	10.189315255
5	1	4	1	1	391	9.5217871076
5	1	4	2	1	466	10.710252126
5	1	4	4	2	458	12.552428627
5	1	4	4	1	253	11.136394622
5	1	4	4	4	100	10.454405887
5	1	4	1	1	252	8.7549436807
5	1	4	1	1	215	8.7205847682
5	1	4	1	2	386	9.8546796782
5	1	4	4	3	178	10.895945403
5	1	4	1	3	301	9.325143302
5	1	4	2	3	122	8.7022831645
5	1	4	4	4	90	10.483031861
5	1	4	3	1	466	11.81969562
5	1	4	3	1	405	11.460158498
5	1	4	1	4	153	8.3334605089
5	1	4	3	4	157	10.073635109
5	1	4	4	3	148	11.155383119
5	1	4	4	3	136	10.810652664
5	1	4	2	4	225	8.9505540206
5	1	4	3	3	185	10.247423881
5	1	4	2	3	315	9.8757128826
5	1	4	2	2	280	9.2927764255
5	1	4	4	2	434	12.496365388
5	1	4	4	3	205	11.468612331
5	1	4	4	3	431	12.540675477
5	1	4	4	1	90	10.477952032
5	1	4	3	4	46	9.024030899
5	1	4	2	4	33	8.0204027119
5	1	4	3	4	351	10.874554336
5	1	4	4	3	202	11.251072898
5	1	4	1	4	50	7.6198739561
5	1	4	1	2	74	7.6214226148
5	1	4	2	3	228	9.4048306614
5	1	4	4	4	448	12.46365612
5	1	4	1	1	122	8.4077287781
5	1	4	2	2	45	8.020007234
5	1	4	1	3	487	10.455635262
5	1	4	4	2	396	12.095212742
5	1	4	3	4	124	9.6948686751
5	1	4	3	2	88	9.5500975577
5	1	4	2	4	428	10.48977219
5	1	4	4	3	303	11.74043734
5	1	4	2	2	183	9.0754507376
5	1	4	4	2	306	11.674525111
5	1	4	2	1	450	10.44890377
5	1	4	3	1	288	10.902686109
5	1	4	2	4	366	9.8739963093
5	1	4	3	2	401	11.549790948
5	1	4	3	4	294	10.640306993
5	1	4	4	2	209	11.204512673
5	1	4	3	3	165	10.066576887
5	1	4	2	4	308	9.9306956773
5	1	4	3	2	211	10.252192907
5	1	4	1	3	463	10.297134474
5	1	4	1	1	77	7.5231188936
5	1	4	2	1	346	10.060690226
5	1	4	1	4	446	9.9791708297
5	1	4	1	1	121	8.1557279374
5	1	4	1	3	88	8.0546667462
5	1	4	2	1	39	8.03116661
5	1	4	1	1	171	8.3270075657
5	1	4	4	1	203	11.190674356
5	1	4	3	1	462	11.778857652
5	1	4	2	3	187	9.1568107102
5	1	4	2	1	105	8.3336760837
5	1	4	4	1	95	10.49954897
5	1	4	2	4	368	9.9998474045
5	1	4	2	4	223	9.0723486
5	1	4	4	1	333	11.572057832
5	1	4	3	4	170	10.369551842
5	1	4	4	4	128	10.662498862
5	1	4	1	3	479	10.676737804
5	1	4	4	4	113	10.580119947
5	1	4	1	2	14	7.5161482072
5	1	4	2	3	35	8.0940806532
5	1	4	4	2	66	10.510987054
5	1	4	3	2	389	11.524068241
5	1	4	1	3	452	10.065545712
5	1	4	1	1	303	9.1636789095
5	1	4	1	3	91	7.9732093748
5	1	4	4	2	219	11.050784041
5	1	4	4	3	405	12.471734378
5	1	4	4	3	249	11.770281454
5	1	4	3	1	86	9.5937599114
5	1	4	4	3	254	11.507972948
5	1	4	1	2	386	9.5171225007
5	1	4	3	2	110	9.6566680568
5	1	4	3	4	303	10.802302359
5	1	4	4	1	286	11.606725904
5	1	4	3	3	437	12.036904969
5	1	4	2	2	220	9.2210168388
5	1	4	1	4	495	10.41043017
5	1	4	1	2	460	10.137141034
5	1	4	4	3	46	10.319632467
5	1	4	3	4	52	9.559068691
5	1	4	1	2	413	10.083667315
5	1	4	2	3	128	8.8278568873
5	1	4	4	4	172	10.98909435
5	1	4	1	2	99	7.9704077366
5	1	4	4	3	170	10.970267604
5	1	4	4	3	451	12.638123838
5	1	4	3	3	477	11.828291268
5	1	4	3	4	263	10.637547007
5	1	4	4	4	132	10.715624079
5	1	4	1	2	14	7.3344574093
5	1	4	3	3	428	11.969060381
5	1	4	4	3	145	10.841002066
5	1	4	1	1	191	8.5071108104
5	1	4	1	1	14	7.3671381912
5	1	4	3	2	420	11.459077663
5	1	4	2	4	174	8.6503402833
5	1	4	4	4	432	12.677055187
5	1	4	3	3	227	10.592242822
5	1	4	1	4	112	7.833171429
5	1	4	3	4	399	11.469696546
5	1	4	1	2	91	7.6232793038
5	1	4	3	2	467	11.878100339
5	1	4	3	4	400	11.737513243
5	1	4	2	3	258	9.2229442612
5	1	4	2	2	262	9.4307874048
5	1	4	1	1	476	10.257701263
5	1	4	3	2	252	10.469587599
5	1	4	2	4	226	9.2533105678
5	1	4	1	1	301	9.2047253704
5	1	4	4	4	412	12.472277182
5	1	4	3	1	85	9.4449178167
5	1	4	2	1	181	8.951817164
5	1	4	4	1	141	10.815867023
5	1	4	3	4	170	9.7806276454
5	1	4	2	2	370	9.9814792228
5	1	4	2	1	120	8.3665476294
5	1	4	2	3	488	10.759201133
5	1	4	2	3	61	8.4897426413
5	1	4	1	2	99	7.9796950518
5	1	4	3	3	285	10.904355699
5	1	4	3	4	121	9.9001293784
5	1	4	4	4	53	10.121261381
5	1	4	4	3	245	11.593742399
5	1	4	2	4	261	9.466324305
5	1	4	2	3	416	10.40997169
5	1	4	4	4	141	10.574450945
5	1	4	3	4	6	9.064093392
5	1	4	1	1	371	9.1643287784
5	1	4	1	3	435	10.060784706
5	1	4	4	4	452	12.614055361
5	1	4	4	3	37	10.356341645
5	1	4	2	4	78	8.0703922652
5	1	4	3	4	137	9.8458965161
5	1	4	1	1	319	9.0010462743
5	1	4	1	2	60	7.8396285578
5	1	4	2	3	303	9.8119196036
5	1	4	1	1	466	10.145429044
5	1	4	2	1	432	10.565167841
5	1	4	4	4	291	11.371649495
5	1	4	1	1	140	8.1251923708
5	1	4	4	4	216	11.350124554
5	1	4	4	4	202	11.139963667
5	1	4	2	3	38	7.9834352591
5	1	4	4	4	33	10.33876155
5	1	4	3	2	379	11.358357611
5	1	4	2	4	364	10.02876299
5	1	4	3	1	262	10.694549306
5	1	4	3	3	199	10.38919484
5	1	4	1	2	206	8.556845015
5	1	4	1	2	26	7.5685286784
5	1	4	1	4	486	10.131171322
5	1	4	2	3	152	8.9503799987
5	1	4	2	3	428	10.736258258
5	1	4	1	1	54	7.7939348165
5	1	4	4	4	66	10.538024967
5	1	4	3	1	70	9.4367913268
5	1	4	1	3	239	8.6275876764
5	1	4	1	3	196	8.7408265152
5	1	4	4	1	71	10.218231162
5	1	4	1	1	391	9.6676906799
5	1	4	3	3	166	10.06379153
5	1	4	2	3	276	9.567186644
5	1	4	2	4	120	8.1455383801
5	1	4	4	2	80	10.356677391
5	1	4	3	2	379	11.596754313
5	1	4	2	1	319	9.5897304244
5	1	4	2	1	95	8.5488059035
5	1	4	3	2	342	11.1851261
5	1	4	1	2	489	10.319644976
5	1	4	1	2	176	8.2350018641
5	1	4	3	2	427	11.475357763
5	1	4	2	3	295	9.6496793552
5	1	4	4	3	81	10.619154066
5	1	4	4	4	477	12.439536595
5	1	4	2	4	112	8.6031754076
5	1	4	2	3	463	10.603680625
5	1	4	4	4	439	12.564824358
5	1	4	3	3	450	11.9433837
5	1	4	4	2	407	12.597255974
5	1	4	4	3	158	10.955661787
5	1	4	3	4	474	11.927029991
5	1	4	4	4	440	12.21833787
5	1	4	4	4	348	11.933821606
5	1	4	1	3	436	10.180865227
5	1	4	4	1	375	12.186931443
5	1	4	1	4	368	9.8400115676
5	1	4	2	4	96	8.2693967433
5	1	4	2	2	397	10.509485877
5	1	4	3	4	274	10.597850895
5	1	4	2	3	71	8.4165669997
5	1	4	3	4	37	9.2291904234
5	1	4	1	2	382	9.6970748685
5	1	4	4	1	135	10.671506854
5	1	4	1	2	192	8.5101700515
5	1	4	1	3	198	8.8689256582
5	1	4	4	3	377	12.23224163
5	1	4	3	1	314	10.877032712
5	1	4	3	2	496	12.087377865
5	1	4	4	2	287	11.457468472
5	1	4	2	4	415	10.037459481
5	1	4	4	3	177	11.063636085
5	1	4	1	2	447	9.9115651266
5	1	4	3	2	303	10.684707206
5	1	4	3	1	91	9.6160874754
5	1	4	3	3	390	11.706195206
5	1	4	2	3	451	10.544226233
5	1	4	3	2	61	9.1878166859
5	1	4	3	2	364	11.339647727
5	1	4	3	3	208	10.354409075
5	1	4	1	4	425	9.7350900175
5	1	4	1	3	387	9.8173316069
5	1	4	2	1	388	9.8730793248
5	1	4	3	4	47	9.4304712612
5	1	4	2	1	180	8.8448935888
5	1	4	4	3	61	10.496064381
5	1	4	4	3	150	11.167513442
5	1	4	1	4	228	8.5278627567
5	1	4	4	3	499	13.42156814
5	1	4	4	1	74	10.259239758
5	1	4	1	3	199	8.6356061845
5	1	4	2	3	197	8.9124332375
5	1	4	3	1	462	11.779171698
5	1	4	1	3	124	8.4901033707
5	1	4	1	1	47	7.8197181691
5	1	4	2	3	332	9.6917836351
5	1	4	3	4	346	11.05696747
5	1	4	2	2	67	8.5044856308
5	1	4	3	2	129	9.8915091493
5	1	4	4	2	74	10.364450819
5	1	4	3	4	101	9.6736554423
5	1	4	2	4	471	10.594217696
5	1	4	4	4	406	12.246906708
5	1	4	2	1	88	8.4697869518
5	1	4	3	4	274	10.570657531
5	1	4	3	3	339	11.145967619
5	1	4	1	4	210	8.7601165109
5	1	4	3	1	400	11.470255083
5	1	4	2	4	283	9.5922101565
5	1	4	3	1	266	10.64994236
5	1	4	2	1	45	7.7006781358
5	1	4	3	4	127	9.5642085111
5	1	4	4	2	317	11.845792704
5	1	4	3	2	448	11.544138354
5	1	4	1	3	363	9.8888428053
5	1	4	3	3	203	10.33327611
5	1	4	4	2	115	10.465291128
5	1	4	3	3	65	9.7232957642
5	1	4	1	4	427	9.6952479487
5	1	4	2	3	122	8.5823386051
5	1	4	1	3	315	9.6690707042
5	1	4	1	1	405	9.7315292942
5	1	4	2	3	461	10.749194159
5	1	4	1	4	242	8.8524623246
5	1	4	3	2	190	9.8265450912
5	1	4	3	4	258	10.522399882
5	1	4	4	2	331	12.242988918
5	1	4	4	4	354	12.230629603
5	1	4	4	2	108	10.661615286
5	1	4	4	3	33	10.230440141
5	1	4	4	3	249	11.36289417
5	1	4	2	4	374	10.09386107
5	1	4	3	2	155	9.8860221508
5	1	4	2	1	229	8.781783348
5	1	4	4	4	189	11.315919465
5	1	4	4	4	43	9.8712293466
5	1	4	4	3	386	12.202264206
5	1	4	2	1	216	8.9466069003
5	1	4	3	3	10	9.3624109305
5	1	4	4	4	139	10.465862692
5	1	4	2	3	315	9.719566143
5	1	4	3	3	469	12.046881748
5	1	4	3	1	332	11.082367432
5	1	4	2	2	435	10.368381722
5	1	4	3	1	415	11.296775739
5	1	4	1	1	306	9.1547350983
5	1	4	3	3	372	11.348499039
5	1	4	1	1	138	8.1479761375
5	1	4	2	4	177	8.792876985
5	1	4	2	2	253	9.3322119635
5	1	4	2	4	67	8.3047305054
5	1	4	4	2	455	12.472119006
5	1	4	2	3	430	10.342852912
5	1	4	1	1	308	9.0196968678
5	1	4	4	4	448	12.480603557
5	1	4	3	1	18	9.2822863975
5	1	4	2	4	306	9.5453440092
5	1	4	1	4	139	8.0753955657
5	1	4	4	1	87	10.351990992
5	1	4	1	4	29	7.457637628
5	1	4	2	1	264	9.1554707053
5	1	4	2	3	425	10.319775341
5	1	4	2	3	459	10.84223422
5	1	4	2	1	338	9.8472101099
5	1	4	4	1	105	10.35639317
5	1	4	2	3	370	10.095053253
5	1	4	2	4	170	8.9495224363
5	1	4	3	1	112	9.7523467452
5	1	4	1	3	285	9.0480280907
5	1	4	3	2	299	11.069491165
5	1	4	1	1	92	7.7166116609
5	1	4	1	3	478	10.615995173
5	1	4	2	1	78	8.2575362628
5	1	4	1	2	161	8.3522915464
5	1	4	4	3	275	11.636103694
5	1	4	2	2	419	10.214565591
5	1	4	4	3	482	12.984108898
5	1	4	2	2	363	10.127996181
5	1	4	3	4	194	10.167107028
5	1	4	4	1	80	10.203941864
5	1	4	2	4	94	8.5064084199
5	1	4	3	3	323	10.986397112
5	1	4	4	2	54	10.20514522
5	1	4	3	1	386	11.430458415
5	1	4	2	1	470	10.467894269
5	1	4	3	1	385	11.202470248
5	1	4	1	4	72	7.9683822767
5	1	4	2	1	10	7.8707727986
5	1	4	1	2	154	8.4401260142
5	1	4	3	3	170	10.500105097
5	1	4	4	2	283	11.721296627
5	1	4	2	4	430	10.336131015
5	1	4	1	1	425	9.7679119942
5	1	4	2	3	98	8.8256120248
5	1	4	1	2	451	10.125436381
5	1	4	2	1	374	10.242431596
5	1	4	1	4	52	7.5162155261
5	1	4	1	4	105	7.9710574618
5	1	4	2	2	142	8.5785539446
5	1	4	1	3	428	10.099030362
5	1	4	2	1	498	10.678409815
5	1	4	1	3	108	7.9983105393
5	1	4	4	1	321	11.936281909
5	1	4	4	2	39	10.231602589
5	1	4	2	3	258	9.3415250643
5	1	4	2	1	156	8.5974266299
5	1	4	1	3	171	8.6256816224
5	1	4	1	4	382	9.6334089527
5	1	4	1	4	31	7.3779226993
5	1	4	3	2	328	10.811325054
5	1	4	1	4	476	10.009758033
5	1	4	1	1	34	7.6959558659
5	1	4	2	4	155	8.6669928858
5	1	4	2	3	90	8.5372087895
5	1	4	2	2	57	7.978098396
5	1	4	1	1	218	8.747784404
5	1	4	4	3	194	11.252875769
5	1	4	3	3	263	10.815197081
5	1	4	2	4	133	8.4523505254
5	1	4	1	2	233	8.9597583997
5	1	4	2	1	204	8.8469182972
5	1	4	1	4	225	8.6314889898
5	1	4	2	1	432	10.421859513
5	1	4	1	4	441	10.048618628
5	1	4	2	3	94	8.5643612738
5	1	4	3	3	163	10.014455915
5	1	4	4	4	97	10.293528687
5	1	4	4	2	227	11.280856455
5	1	4	1	2	293	8.986702086
5	1	4	1	2	77	7.9015745977
5	1	4	4	4	79	10.249489536
5	1	4	2	3	254	9.199576103
5	1	4	1	1	281	8.9483064123
5	1	4	2	1	200	8.6440308186
5	1	4	2	1	146	8.8132127584
5	1	4	4	4	300	11.561346501
5	1	4	4	1	10	9.739970253
5	1	4	2	2	437	10.350895304
5	1	4	2	1	366	10.075328656
5	1	4	3	1	318	11.104163996
5	1	4	2	3	424	10.372197265
5	1	4	2	2	3	8.0169903732
5	1	4	4	2	378	12.156561182
5	1	4	3	1	8	8.9516893912
5	1	4	4	2	68	10.520384988
5	1	4	1	4	99	8.0171838083
5	1	4	4	1	129	10.68971538
5	1	4	4	2	200	11.09015541
5	1	4	4	1	440	12.480476798
5	1	4	4	2	415	12.46214608
5	1	4	4	2	398	12.308049536
5	1	4	3	3	91	9.5484433452
5	1	4	3	4	244	10.432674039
5	1	4	4	1	217	11.063582011
5	1	4	1	2	367	9.1171321993
5	1	4	2	1	370	9.9092579346
5	1	4	2	1	297	9.6727436306
5	1	4	2	1	189	8.8608369655
5	1	4	1	4	336	9.1095330553
5	1	4	1	1	427	9.7353977444
5	1	4	1	1	335	9.4733514016
5	1	4	1	2	242	8.9047638941
5	1	4	4	2	473	12.707890047
5	1	4	2	2	316	9.7994948929
5	1	4	1	1	47	7.5245699778
5	1	4	1	4	156	8.3026211481
5	1	4	1	1	260	9.0853688821
5	1	4	1	3	359	9.8080304283
5	1	4	2	4	204	9.0917573635
5	1	4	1	4	428	9.6089367252
5	1	4	1	3	159	8.1686716298
5	1	4	4	4	466	12.784237255
5	1	4	3	4	388	11.16700235
5	1	4	2	4	102	8.4243062164
5	1	4	1	1	320	9.2802488182
5	1	4	2	4	205	9.1561984671
5	1	4	2	4	282	9.4966313765
5	1	4	2	1	284	9.4267080604
5	1	4	1	3	407	9.9105177377
5	1	4	1	2	103	7.9458107656
5	1	4	1	2	444	9.9689625342
5	1	4	3	4	192	10.487685798
5	1	4	3	2	359	11.278458178
5	1	4	1	2	489	10.059939234
5	1	4	4	3	290	11.799852799
5	1	4	1	2	305	9.0409879093
5	1	4	4	4	94	10.514245145
5	1	4	4	2	297	11.789334797
5	1	4	1	1	67	7.767345546
5	1	4	3	1	354	11.181555613
5	1	4	4	1	500	12.83396302
5	1	4	1	2	498	10.299486404
5	1	4	4	3	291	11.942687702
5	1	4	4	3	285	11.787285483
5	1	4	2	4	392	10.166600496
5	1	4	3	4	338	10.676571624
5	1	4	4	2	190	11.029183016
5	1	4	3	4	311	10.882140648
5	1	4	2	2	288	9.47942847
5	1	4	3	4	102	9.7137906498
5	1	4	3	3	489	12.044048665
5	1	4	4	2	328	11.781608042
5	1	4	4	1	212	11.119721275
5	1	4	4	3	225	11.304388205
5	1	4	2	1	110	8.9326213361
5	1	4	1	3	381	9.6089668973
5	1	4	4	1	246	11.226691182
5	1	4	4	2	203	11.189033104
5	1	4	4	4	379	11.791236628
5	1	4	3	4	474	11.703976673
5	1	4	2	3	42	8.1911569753
5	1	4	3	3	5	9.0895239579
5	1	4	3	3	309	10.683231083
5	1	4	4	1	403	12.185895554
5	1	4	2	3	236	9.3767927811
5	1	4	2	1	404	10.232336413
5	1	4	4	3	488	13.252831086
5	1	4	3	2	391	11.106492303
5	1	4	3	1	445	11.774917711
5	1	4	2	2	124	8.3581242118
5	1	4	4	3	167	11.226898416
5	1	4	1	4	156	8.2576879837
5	1	4	1	2	393	9.4760520236
5	1	4	3	4	44	9.0930695023
5	1	4	4	2	296	11.590090347
5	1	4	4	2	39	10.046487933
5	1	4	3	4	461	11.834306356
5	1	4	4	1	134	10.700015831
5	1	4	3	2	467	11.551734144
5	1	4	4	4	187	10.931227966
5	1	4	3	4	57	9.3175805177
5	1	4	4	2	464	12.679998322
5	1	4	1	3	156	8.3807149549
5	1	4	4	4	487	12.778718399
5	1	4	1	3	119	8.1680800578
5	1	4	1	1	159	7.9125683578
5	1	4	2	3	157	9.0349930491
5	1	4	3	3	172	10.16747647
5	1	4	4	4	275	11.533375967
5	1	4	3	2	482	11.788664263
5	1	4	4	1	194	11.290663879
5	1	4	2	3	119	8.3406557809
5	1	4	1	4	98	7.8363558796
5	1	4	3	3	191	10.214028815
5	1	4	4	2	215	11.35045194
5	1	4	2	3	106	8.5059308046
5	1	4	2	3	174	8.9353992887
5	1	4	4	1	158	10.809629338
5	1	4	4	1	496	12.872790878
5	1	4	2	1	356	9.7064376361
5	1	4	1	1	473	10.122339752
5	1	4	2	4	94	8.2929946041
5	1	4	1	3	151	8.4741415735
5	1	4	2	1	139	8.4460047059
5	1	4	3	1	423	11.731832774
5	1	4	1	3	368	9.6269668461
5	1	4	4	3	75	10.500223756
5	1	4	2	4	315	9.6868122514
5	1	4	4	3	214	11.077920978
5	1	4	3	3	58	9.624769989
5	1	4	4	4	380	11.978378051
5	1	4	1	1	148	8.2555012131
5	1	4	4	1	328	11.8197593
5	1	4	4	1	222	11.219280199
5	1	4	2	2	453	10.582126773
5	1	4	3	1	35	9.1970626852
5	1	4	3	4	180	10.057996733
5	1	4	4	1	105	10.429244528
5	1	4	3	4	490	11.861192226
5	1	4	3	1	212	10.223284838
5	1	4	3	1	195	10.2998872
5	1	4	2	3	415	10.455811644
5	1	4	3	2	216	10.254027308
5	1	4	3	1	440	11.346224472
5	1	4	1	1	111	8.050210543
5	1	4	4	4	307	11.768117018
5	1	4	2	1	80	8.5254623907
5	1	4	3	2	243	10.578233514
5	1	4	3	2	114	9.6723052276
5	1	4	2	3	433	10.474574454
5	1	4	1	4	195	8.4276368503
5	1	4	3	4	53	9.2180147668
5	1	4	2	2	490	10.689445063
5	1	4	2	4	459	10.593463162
5	1	4	3	2	471	11.800775234
5	1	4	4	4	398	12.110092404
5	1	4	2	4	49	8.0970776287
5	1	4	3	2	146	9.9998578029
5	1	4	2	3	449	10.635559128
5	1	4	3	4	367	11.303651618
5	1	4	3	1	378	11.376572765
5	1	4	4	2	499	12.769839687
5	1	4	3	2	363	11.321556245
5	1	4	3	2	369	10.845894828
5	1	4	4	4	367	11.983522876
5	1	4	4	4	61	10.375299868
5	1	4	1	4	469	10.136636795
5	1	4	2	4	408	10.189975586
5	1	4	1	1	74	7.5583605673
5	1	4	3	1	12	8.8999196338
5	1	4	4	2	197	11.025702057
5	1	4	1	1	282	8.8186738727
5	1	4	3	4	281	10.40001317
5	1	4	2	4	397	10.346269672
5	1	4	4	2	344	11.958653225
5	1	4	1	2	222	8.6751025391
5	1	4	4	2	106	10.484426569
5	1	4	4	4	369	11.833859839
5	1	4	4	2	375	12.165985059
5	1	4	4	1	267	11.535681246
5	1	4	1	1	241	8.6776919081
5	1	4	2	2	425	10.33682099
5	1	4	3	1	391	11.231043283
5	1	4	4	2	464	12.700585672
5	1	4	4	3	385	12.322778152
5	1	4	4	3	12	10.057146587
5	1	4	3	2	279	10.59403459
5	1	4	2	4	8	7.7140005319
5	1	4	4	4	487	12.963594033
5	1	4	2	1	470	10.51140785
5	1	4	1	4	387	9.7640769671
5	1	4	2	2	320	9.7121628345
5	1	4	1	4	165	8.3231795364
5	1	4	3	2	186	9.8149434735
5	1	4	4	4	306	11.648230425
5	1	4	4	3	192	11.403109212
5	1	4	1	1	109	7.9574454762
5	1	4	2	4	275	9.2069630508
5	1	4	2	1	270	9.3121215973
5	1	4	2	3	494	10.6095628
5	1	4	1	2	331	9.31017196
5	1	4	3	3	119	10.275391501
